1268,Antigua and Barbuda Fixed,0.1472,1,1
1268464,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268716,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268717,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268718,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268719,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268723,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268727,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268728,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268729,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268764,Antigua and Barbuda Mobile - CW,0.2328,1,1
126877,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268780,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268781,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268782,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268784,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268786,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268789,Antigua and Barbuda Mobile - CW,0.2328,1,1
1268720,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268721,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268722,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268724,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268725,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268726,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268732,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268734,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268736,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268783,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268785,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
1268788,Antigua and Barbuda Mobile - Digicel,0.2338,1,1
54,Argentina Fixed,0.0254,1,1
543543,Argentina Fixed - Arguello,0.0161,1,1
542325,Argentina Fixed - Azcuenaga,0.0187,1,1
54291,Argentina Fixed - Bahia Blanca,0.0138,1,1
542944,Argentina Fixed - Bariloche,0.0254,1,1
542342,Argentina Fixed - Bragado,0.0254,1,1
5411,Argentina Fixed - Buenos Aires,0.0054,1,1
542221,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542223,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542224,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542225,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542226,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542227,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542229,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542241,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542242,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542243,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542244,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542245,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542246,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542252,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542254,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542255,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542257,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542261,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542262,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542264,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542265,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542266,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542267,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542268,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542271,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542272,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542273,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542274,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542281,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542283,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542285,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542286,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542291,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542292,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542296,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542297,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542314,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542317,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542331,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542333,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542334,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542335,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542336,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542337,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542338,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542343,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542344,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542345,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542346,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542352,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542353,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542354,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542355,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542356,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542357,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542358,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542393,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542394,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542395,Argentina Fixed - Buenos Aires Province,0.0266,1,1
542396,Argentina Fixed - Buenos Aires Province,0.0266,1,1
54220,Argentina Fixed - Buenos Merlo,0.0254,1,1
54297,Argentina Fixed - C. Rivadavia,0.0254,1,1
54348,Argentina Fixed - Campana,0.0191,1,1
543464,Argentina Fixed - Casilda,0.0191,1,1
543833,Argentina Fixed - Catamarca,0.0254,1,1
543865,Argentina Fixed - Concepcion,0.0254,1,1
54345,Argentina Fixed - Concordia,0.0266,1,1
54351,Argentina Fixed - Cordoba,0.0072,1,1
5435,Argentina Fixed - Cordoba Province,0.0254,1,1
543783,Argentina Fixed - Corrientes,0.0187,1,1
542316,Argentina Fixed - Daireaux,0.0254,1,1
542945,Argentina Fixed - Esquel,0.0254,1,1
543717,Argentina Fixed - Formosa,0.0254,1,1
54388,Argentina Fixed - Jujuy,0.0254,1,1
542362,Argentina Fixed - Junin,0.0174,1,1
543548,Argentina Fixed - La Falda,0.0233,1,1
54230,Argentina Fixed - La Pampa,0.0161,1,1
54221,Argentina Fixed - La Plata,0.0072,1,1
543822,Argentina Fixed - La Rioja,0.0254,1,1
54223,Argentina Fixed - Mar Del Plata,0.0072,1,1
54261,Argentina Fixed - Mendoza,0.0072,1,1
542293,Argentina Fixed - Miramar,0.0288,1,1
54237,Argentina Fixed - Moreno,0.0174,1,1
54299,Argentina Fixed - Neuquen,0.0161,1,1
543711,Argentina Fixed - North East - NEA,0.0254,1,1
543715,Argentina Fixed - North East - NEA,0.0254,1,1
543716,Argentina Fixed - North East - NEA,0.0254,1,1
543718,Argentina Fixed - North East - NEA,0.0254,1,1
543731,Argentina Fixed - North East - NEA,0.0254,1,1
543734,Argentina Fixed - North East - NEA,0.0254,1,1
543735,Argentina Fixed - North East - NEA,0.0254,1,1
54374,Argentina Fixed - North East - NEA,0.0254,1,1
543751,Argentina Fixed - North East - NEA,0.0254,1,1
543754,Argentina Fixed - North East - NEA,0.0254,1,1
543755,Argentina Fixed - North East - NEA,0.0254,1,1
543756,Argentina Fixed - North East - NEA,0.0254,1,1
543757,Argentina Fixed - North East - NEA,0.0254,1,1
543758,Argentina Fixed - North East - NEA,0.0254,1,1
543773,Argentina Fixed - North East - NEA,0.0254,1,1
543774,Argentina Fixed - North East - NEA,0.0254,1,1
543775,Argentina Fixed - North East - NEA,0.0254,1,1
543777,Argentina Fixed - North East - NEA,0.0254,1,1
54378,Argentina Fixed - North East - NEA,0.0254,1,1
543821,Argentina Fixed - North West - NOA,0.0254,1,1
543825,Argentina Fixed - North West - NOA,0.0254,1,1
543826,Argentina Fixed - North West - NOA,0.0254,1,1
543827,Argentina Fixed - North West - NOA,0.0254,1,1
543832,Argentina Fixed - North West - NOA,0.0254,1,1
543835,Argentina Fixed - North West - NOA,0.0254,1,1
543837,Argentina Fixed - North West - NOA,0.0254,1,1
543838,Argentina Fixed - North West - NOA,0.0254,1,1
543841,Argentina Fixed - North West - NOA,0.0254,1,1
543843,Argentina Fixed - North West - NOA,0.0254,1,1
543844,Argentina Fixed - North West - NOA,0.0254,1,1
543845,Argentina Fixed - North West - NOA,0.0254,1,1
543846,Argentina Fixed - North West - NOA,0.0254,1,1
543861,Argentina Fixed - North West - NOA,0.0254,1,1
543862,Argentina Fixed - North West - NOA,0.0254,1,1
543863,Argentina Fixed - North West - NOA,0.0254,1,1
543867,Argentina Fixed - North West - NOA,0.0254,1,1
543868,Argentina Fixed - North West - NOA,0.0254,1,1
543869,Argentina Fixed - North West - NOA,0.0254,1,1
543891,Argentina Fixed - North West - NOA,0.0254,1,1
543892,Argentina Fixed - North West - NOA,0.0254,1,1
543894,Argentina Fixed - North West - NOA,0.0254,1,1
542284,Argentina Fixed - Olavarria,0.0254,1,1
54343,Argentina Fixed - Parana,0.0174,1,1
54232,Argentina Fixed - Pilar,0.0187,1,1
543752,Argentina Fixed - Posadas,0.0254,1,1
543492,Argentina Fixed - Rafaela,0.0254,1,1
54372,Argentina Fixed - Resistencia,0.0187,1,1
54358,Argentina Fixed - Rio Cuarto,0.0187,1,1
542966,Argentina Fixed - Rio Gallegos,0.0254,1,1
543571,Argentina Fixed - Rio Tercero,0.0174,1,1
54341,Argentina Fixed - Rosario,0.0161,1,1
543732,Argentina Fixed - Saenz Pena,0.0254,1,1
543772,Argentina Fixed - Saenz Resistencia,0.0254,1,1
54387,Argentina Fixed - Salta,0.0288,1,1
543564,Argentina Fixed - San Francisco,0.0266,1,1
54264,Argentina Fixed - San Juan,0.0187,1,1
543476,Argentina Fixed - San Lorenzo,0.0174,1,1
542652,Argentina Fixed - San Luis,0.03,1,1
542972,Argentina Fixed - San Martin de los Andes,0.0254,1,1
543461,Argentina Fixed - San Nicolas,0.03,1,1
54332,Argentina Fixed - San Pedro,0.0174,1,1
542627,Argentina Fixed - San Rafael,0.0254,1,1
54342,Argentina Fixed - Santa Fe,0.0072,1,1
543400,Argentina Fixed - Santa Fe Province,0.0266,1,1
543401,Argentina Fixed - Santa Fe Province,0.0266,1,1
543402,Argentina Fixed - Santa Fe Province,0.0266,1,1
543404,Argentina Fixed - Santa Fe Province,0.0266,1,1
543405,Argentina Fixed - Santa Fe Province,0.0266,1,1
543406,Argentina Fixed - Santa Fe Province,0.0266,1,1
543407,Argentina Fixed - Santa Fe Province,0.0266,1,1
543408,Argentina Fixed - Santa Fe Province,0.0266,1,1
543409,Argentina Fixed - Santa Fe Province,0.0266,1,1
543442,Argentina Fixed - Santa Fe Province,0.0266,1,1
543444,Argentina Fixed - Santa Fe Province,0.0266,1,1
543445,Argentina Fixed - Santa Fe Province,0.0266,1,1
543446,Argentina Fixed - Santa Fe Province,0.0266,1,1
543447,Argentina Fixed - Santa Fe Province,0.0266,1,1
543460,Argentina Fixed - Santa Fe Province,0.0266,1,1
543463,Argentina Fixed - Santa Fe Province,0.0266,1,1
543465,Argentina Fixed - Santa Fe Province,0.0266,1,1
543466,Argentina Fixed - Santa Fe Province,0.0266,1,1
543467,Argentina Fixed - Santa Fe Province,0.0266,1,1
543468,Argentina Fixed - Santa Fe Province,0.0266,1,1
543469,Argentina Fixed - Santa Fe Province,0.0266,1,1
54347,Argentina Fixed - Santa Fe Province,0.0266,1,1
543491,Argentina Fixed - Santa Fe Province,0.0266,1,1
543493,Argentina Fixed - Santa Fe Province,0.0266,1,1
543496,Argentina Fixed - Santa Fe Province,0.0266,1,1
543497,Argentina Fixed - Santa Fe Province,0.0266,1,1
543498,Argentina Fixed - Santa Fe Province,0.0266,1,1
542954,Argentina Fixed - Santa Rosa,0.0236,1,1
54385,Argentina Fixed - Sgo. del Estero,0.0254,1,1
542902,Argentina Fixed - South Patagonia,0.0254,1,1
542903,Argentina Fixed - South Patagonia,0.0254,1,1
542921,Argentina Fixed - South Patagonia,0.0254,1,1
542922,Argentina Fixed - South Patagonia,0.0254,1,1
542923,Argentina Fixed - South Patagonia,0.0254,1,1
542924,Argentina Fixed - South Patagonia,0.0254,1,1
542925,Argentina Fixed - South Patagonia,0.0254,1,1
542926,Argentina Fixed - South Patagonia,0.0254,1,1
542927,Argentina Fixed - South Patagonia,0.0254,1,1
542928,Argentina Fixed - South Patagonia,0.0254,1,1
542929,Argentina Fixed - South Patagonia,0.0254,1,1
542931,Argentina Fixed - South Patagonia,0.0254,1,1
542932,Argentina Fixed - South Patagonia,0.0254,1,1
542933,Argentina Fixed - South Patagonia,0.0254,1,1
542934,Argentina Fixed - South Patagonia,0.0254,1,1
542935,Argentina Fixed - South Patagonia,0.0254,1,1
542936,Argentina Fixed - South Patagonia,0.0254,1,1
542940,Argentina Fixed - South Patagonia,0.0254,1,1
542941,Argentina Fixed - South Patagonia,0.0254,1,1
542942,Argentina Fixed - South Patagonia,0.0254,1,1
542946,Argentina Fixed - South Patagonia,0.0254,1,1
542948,Argentina Fixed - South Patagonia,0.0254,1,1
542952,Argentina Fixed - South Patagonia,0.0254,1,1
542953,Argentina Fixed - South Patagonia,0.0254,1,1
542962,Argentina Fixed - South Patagonia,0.0254,1,1
542963,Argentina Fixed - South Patagonia,0.0254,1,1
542964,Argentina Fixed - South Patagonia,0.0254,1,1
542982,Argentina Fixed - South Patagonia,0.0254,1,1
542983,Argentina Fixed - South Patagonia,0.0254,1,1
543462,Argentina Fixed - Teodelina,0.0161,1,1
542965,Argentina Fixed - Trelew,0.0254,1,1
542392,Argentina Fixed - Trenque Lauquen,0.0254,1,1
54381,Argentina Fixed - Tucuman,0.0236,1,1
542901,Argentina Fixed - Ushuaia,0.0254,1,1
542646,Argentina Fixed - Valle Fertil,0.0187,1,1
542920,Argentina Fixed - Viedma,0.0266,1,1
543541,Argentina Fixed - Villa Carlos Paz,0.0161,1,1
54353,Argentina Fixed - Villa Maria,0.03,1,1
542657,Argentina Fixed - Villa Mercedes,0.0254,1,1
542622,Argentina Fixed - West - Cuyo,0.0254,1,1
542623,Argentina Fixed - West - Cuyo,0.0254,1,1
542624,Argentina Fixed - West - Cuyo,0.0254,1,1
542625,Argentina Fixed - West - Cuyo,0.0254,1,1
542626,Argentina Fixed - West - Cuyo,0.0254,1,1
54265,Argentina Fixed - West - Cuyo,0.0254,1,1
549,Argentina Mobile,0.079,1,1
374,Armenia Fixed,0.1489,1,1
37447,Armenia Fixed - Karabakh,0.1547,1,1
37460,Armenia Fixed - Non Geographical,0.1496,1,1
37410,Armenia Fixed - Yerevan,0.1319,1,1
3749,Armenia Mobile,0.1908,1,1
37443,Armenia Mobile - Beeline,0.2258,1,1
37491,Armenia Mobile - Beeline,0.2258,1,1
37496,Armenia Mobile - Beeline,0.2258,1,1
37499,Armenia Mobile - Beeline,0.2258,1,1
37497,Armenia Mobile - Karabakh,0.1541,1,1
37441,Armenia Mobile - Orange,0.1808,1,1
37455,Armenia Mobile - Orange,0.1808,1,1
37495,Armenia Mobile - Orange,0.1808,1,1
37449,Armenia Mobile - Viva Cell,0.2242,1,1
37477,Armenia Mobile - Viva Cell,0.2242,1,1
37493,Armenia Mobile - Viva Cell,0.2242,1,1
37494,Armenia Mobile - Viva Cell,0.2242,1,1
37498,Armenia Mobile - Viva Cell,0.2242,1,1
297,Aruba Fixed - Fixed,0.0839,1,1
297630,Aruba Mobile - Digicel,0.1942,1,1
297640,Aruba Mobile - Digicel,0.1942,1,1
297641,Aruba Mobile - Digicel,0.1942,1,1
29773,Aruba Mobile - Digicel,0.1942,1,1
29774,Aruba Mobile - Digicel,0.1942,1,1
297600,Aruba Mobile - DTH,0.2119,1,1
297622,Aruba Mobile - DTH,0.2119,1,1
29756,Aruba Mobile - Setar GSM,0.1979,1,1
29759,Aruba Mobile - Setar GSM,0.1979,1,1
29766,Aruba Mobile - Setar GSM,0.1979,1,1
29769,Aruba Mobile - Setar GSM,0.1979,1,1
29796,Aruba Mobile - Setar TDMA,0.2059,1,1
29799,Aruba Mobile - Setar TDMA,0.2059,1,1
297900,Aruba Premium,0.0839,1,1
247,Ascension Island,1.392,1,1
61,Australia Fixed,0.0126,1,1
61891,Australia Fixed -  Christmas Island,0.0126,1,1
61870,Australia Fixed - Adelaide,0.0121,1,1
61871,Australia Fixed - Adelaide,0.0121,1,1
61872,Australia Fixed - Adelaide,0.0121,1,1
61873,Australia Fixed - Adelaide,0.0121,1,1
61874,Australia Fixed - Adelaide,0.0121,1,1
61881,Australia Fixed - Adelaide,0.0121,1,1
61882,Australia Fixed - Adelaide,0.0121,1,1
61883,Australia Fixed - Adelaide,0.0121,1,1
61884,Australia Fixed - Adelaide,0.0121,1,1
6173,Australia Fixed - Brisbane,0.0121,1,1
61261,Australia Fixed - Canberra,0.0121,1,1
61262,Australia Fixed - Canberra,0.0121,1,1
6138,Australia Fixed - Melbourne,0.018,1,1
6139,Australia Fixed - Melbourne,0.018,1,1
61861,Australia Fixed - Perth,0.0121,1,1
61862,Australia Fixed - Perth,0.0121,1,1
61863,Australia Fixed - Perth,0.0121,1,1
61864,Australia Fixed - Perth,0.0121,1,1
61892,Australia Fixed - Perth,0.0121,1,1
61893,Australia Fixed - Perth,0.0121,1,1
61894,Australia Fixed - Perth,0.0121,1,1
6127,Australia Fixed - Sydney,0.0121,1,1
6128,Australia Fixed - Sydney,0.0121,1,1
6129,Australia Fixed - Sydney,0.0121,1,1
611,Australia Mobile,0.0624,1,1
6116,Australia Mobile,0.0624,1,1
614,Australia Mobile,0.0624,1,1
61425,Australia Mobile - H3G,0.0624,1,1
61430,Australia Mobile - H3G,0.0624,1,1
61433,Australia Mobile - H3G,0.0624,1,1
61401,Australia Mobile - Optus,0.0624,1,1
61402,Australia Mobile - Optus,0.0624,1,1
61403,Australia Mobile - Optus,0.0624,1,1
61411,Australia Mobile - Optus,0.0624,1,1
61412,Australia Mobile - Optus,0.0624,1,1
61413,Australia Mobile - Optus,0.0624,1,1
61421,Australia Mobile - Optus,0.0624,1,1
61422,Australia Mobile - Optus,0.0624,1,1
61423,Australia Mobile - Optus,0.0624,1,1
61431,Australia Mobile - Optus,0.0624,1,1
61432,Australia Mobile - Optus,0.0624,1,1
61434,Australia Mobile - Optus,0.0624,1,1
61435,Australia Mobile - Optus,0.0624,1,1
61466,Australia Mobile - Optus,0.0624,1,1
614683,Australia Mobile - Optus,0.0624,1,1
614684,Australia Mobile - Optus,0.0624,1,1
614685,Australia Mobile - Optus,0.0624,1,1
614686,Australia Mobile - Optus,0.0624,1,1
614687,Australia Mobile - Optus,0.0624,1,1
614688,Australia Mobile - Optus,0.0624,1,1
614689,Australia Mobile - Optus,0.0624,1,1
61478,Australia Mobile - Optus,0.0624,1,1
614790,Australia Mobile - Optus,0.0624,1,1
614791,Australia Mobile - Optus,0.0624,1,1
61481,Australia Mobile - Optus,0.0624,1,1
61482,Australia Mobile - Optus,0.0624,1,1
61400,Australia Mobile - Telstra,0.0624,1,1
61407,Australia Mobile - Telstra,0.0624,1,1
61408,Australia Mobile - Telstra,0.0624,1,1
61409,Australia Mobile - Telstra,0.0624,1,1
61417,Australia Mobile - Telstra,0.0624,1,1
61418,Australia Mobile - Telstra,0.0624,1,1
61419,Australia Mobile - Telstra,0.0624,1,1
61427,Australia Mobile - Telstra,0.0624,1,1
61428,Australia Mobile - Telstra,0.0624,1,1
61429,Australia Mobile - Telstra,0.0624,1,1
61437,Australia Mobile - Telstra,0.0624,1,1
61438,Australia Mobile - Telstra,0.0624,1,1
61439,Australia Mobile - Telstra,0.0624,1,1
614444,Australia Mobile - Telstra,0.0624,1,1
61447,Australia Mobile - Telstra,0.0624,1,1
61448,Australia Mobile - Telstra,0.0624,1,1
61455,Australia Mobile - Telstra,0.0624,1,1
61456,Australia Mobile - Telstra,0.0624,1,1
61457,Australia Mobile - Telstra,0.0624,1,1
61458,Australia Mobile - Telstra,0.0624,1,1
61459,Australia Mobile - Telstra,0.0624,1,1
61467,Australia Mobile - Telstra,0.0624,1,1
61473,Australia Mobile - Telstra,0.0624,1,1
61474,Australia Mobile - Telstra,0.0624,1,1
61475,Australia Mobile - Telstra,0.0624,1,1
61476,Australia Mobile - Telstra,0.0624,1,1
61477,Australia Mobile - Telstra,0.0624,1,1
61487,Australia Mobile - Telstra,0.0624,1,1
614880,Australia Mobile - Telstra,0.0624,1,1
614881,Australia Mobile - Telstra,0.0624,1,1
614882,Australia Mobile - Telstra,0.0624,1,1
614883,Australia Mobile - Telstra,0.0624,1,1
614884,Australia Mobile - Telstra,0.0624,1,1
614885,Australia Mobile - Telstra,0.0624,1,1
614886,Australia Mobile - Telstra,0.0624,1,1
614887,Australia Mobile - Telstra,0.0624,1,1
614889,Australia Mobile - Telstra,0.0624,1,1
61490,Australia Mobile - Telstra,0.0624,1,1
614910,Australia Mobile - Telstra,0.0624,1,1
614911,Australia Mobile - Telstra,0.0624,1,1
614912,Australia Mobile - Telstra,0.0624,1,1
614913,Australia Mobile - Telstra,0.0624,1,1
614914,Australia Mobile - Telstra,0.0624,1,1
61497,Australia Mobile - Telstra,0.0624,1,1
61498,Australia Mobile - Telstra,0.0624,1,1
61499,Australia Mobile - Telstra,0.0624,1,1
61404,Australia Mobile - Vodafone,0.0624,1,1
61405,Australia Mobile - Vodafone,0.0624,1,1
61406,Australia Mobile - Vodafone,0.0624,1,1
61410,Australia Mobile - Vodafone,0.0624,1,1
61414,Australia Mobile - Vodafone,0.0624,1,1
61415,Australia Mobile - Vodafone,0.0624,1,1
61416,Australia Mobile - Vodafone,0.0624,1,1
61420,Australia Mobile - Vodafone,0.0624,1,1
61424,Australia Mobile - Vodafone,0.0624,1,1
61426,Australia Mobile - Vodafone,0.0624,1,1
61449,Australia Mobile - Vodafone,0.0624,1,1
61450,Australia Mobile - Vodafone,0.0624,1,1
61451,Australia Mobile - Vodafone,0.0624,1,1
61452,Australia Mobile - Vodafone,0.0624,1,1
61453,Australia Mobile - Vodafone,0.0624,1,1
6113,Australia Priority 1300,0.0282,1,1
6114,Australia Satellite Mobile,2.286,1,1
611471,Australia Satellite Mobile - Iterra,0.0792,1,1
611451,Australia Satellite Mobile - Optus,1.9252,1,1
611452,Australia Satellite Mobile - Optus,1.9252,1,1
611453,Australia Satellite Mobile - Optus,1.9252,1,1
43,Austria Fixed,0.0138,1,1
431,Austria Fixed - Vienna,0.0083,1,1
43651,Austria Mobile,0.0276,1,1
43652,Austria Mobile,0.0276,1,1
43653,Austria Mobile,0.0276,1,1
43655,Austria Mobile,0.0276,1,1
43657,Austria Mobile,0.0276,1,1
43659,Austria Mobile,0.0276,1,1
43661,Austria Mobile,0.0276,1,1
43663,Austria Mobile,0.0276,1,1
43665,Austria Mobile,0.0276,1,1
43666,Austria Mobile,0.0276,1,1
43667,Austria Mobile,0.0276,1,1
43668,Austria Mobile,0.0276,1,1
43669,Austria Mobile,0.0276,1,1
4367,Austria Mobile,0.0276,1,1
4368,Austria Mobile,0.0276,1,1
4369,Austria Mobile,0.0276,1,1
43660,Austria Mobile - H3g,0.0179,1,1
4367833,Austria Mobile - H3g,0.0179,1,1
4367890,Austria Mobile - H3g,0.0179,1,1
4367891,Austria Mobile - H3g,0.0179,1,1
43644,Austria Mobile - Mobilkom,0.017,1,1
43664,Austria Mobile - Mobilkom,0.017,1,1
43680,Austria Mobile - Mobilkom,0.017,1,1
43688,Austria Mobile - Mobilkom,0.017,1,1
4369988,Austria Mobile - Mobilkom,0.017,1,1
4369989,Austria Mobile - Mobilkom,0.017,1,1
43681,Austria Mobile - Orange,0.0181,1,1
